景点,comments
个园,确实不错值得一游，就是我去的时间不对，太热了！
个园,非常值得一游，传统文化发扬光大！！！！！！！！
个园,值得一看，学生证7.8月假期免费。
个园,位于扬州的江南四大名园之一，以竹子和假山著称于世，非常的不错，能够让人深刻体会到当年盐商的生活品质。
个园,江苏园林很多，但是个园值得一游，到扬州游玩，除了常规景点瘦西湖，大明寺；个园可以让你穿越回清朝民国时期
个园,很有特色，很好，逛的很快，推荐
个园,景区较小，转一圈没有了
个园,感受下苏北园林的风味，盐商还是很有品味的。南门就在东关街上，北门离玉器厂、史可法纪念馆比较近。往东就是东关古渡，边上有马可波罗纪念馆。
个园,第一次游览个园，真是大开眼界，不愧是扬州的大盐商，特别是花园里假山石，造型独特，千奇百怪，令人流连忘返！
个园,园林很小，但是很精致，1个小时就能看完
个园,介绍的内容都在景点介绍里，没有独特的东西听到，时间挺短，没有什么特别的高感受。
个园,个园就在东关街中 地理位置方便 院内挺大的 假山景区和竹林景区很美 适合摆拍
个园,大大的赞！大大的赞！！江南园林，真是百看不厌！之前虽然也看过拙政园等其他的园林，但是还是觉得不虚此行！
个园,天气太热，环境不错。还是适合三月下扬州！
个园,个园竹子很多，环境很清幽，而且游客不那么多，游玩起来还是蛮悠闲！
个园,还是不错，值得走走，一小时足矣。
个园,非常好取票简单，景色也很美，好玩
个园,休闲游！夏山秋山特别喜欢！慢慢的生活很美好！可以招朋聚友一起来！
个园,非常不错 下次还会和家人一起去游玩的 这次的旅游让我流连忘返！我和朋友们都觉得这里的风景很美 下次再来玩！
个园,旺季人太多了，游玩体验不太好～
个园,个园私家园林，不亚于皇家园林，翠竹悠悠，繁花似景，庭院楼阁，还有那别有风格的小山、湖泊、山洞别有一番景致，不愧为中国四大园林之一。
个园,一般般的景点，太小了名不副实。
个园,因为不算是旺季，人也没有人山人海，假山中穿来穿去很有意思，哈哈哈
个园,个园不愧是名园，很漂亮的，景色迷人，很难用词语赞美，来扬州必要去个园。
个园,原以为就是类似苏州园林的风格，小巧精致，没想到个园的风格大气风雅而又实用，尤其象征秋的一组假山气势很大，让我一改古建筑阴暗潮湿的印象，真的很值得一游，而且扬州的门票比苏州亲民多了。
个园,个园在东关街，典型的江南园林，假山多，竹子多，风景不错
个园,到底是私家花园，竹子给人留下深刻印象，假山用的石头运输很费劲。
个园,我们从北门进入，一入园便是郁郁葱葱的翠竹，让人的心不由自主的静下来，沿着园子静静欣赏。春夏秋冬四季假山，一路走来领略不同景色。
个园,个园的竹子，还有假山非常有特色。应该听听讲解。这样对景物理解更好。景点门票在携程买很方便。我觉得这个园子的经典之处在前院不在后花园。
个园,个园之景在于清幽，体现了原主人的秉性与爱好。而前段建筑的格局，也体现了原主人虽为商贾，却也诗书传家的理念，毕竟对中国商人来说“儒商”才是为商的最高境界。
个园,很好的一个，每一处都很详细！以后希望每一个景点都能订到，这样既能省一些导游的费用，每一个景点有了介绍，在大饱眼福的同时还能了解人文，棒！
个园,园子不大，玩2个小时足够，风景不错
个园,足足逛了一个小时多，慢慢看，细细品，感受下身临其境的感觉
个园,个园还是比较有特色的，江南园林，因为是古建筑，所有赋予了很多人文的信息。如果没有导游，那么，个园的一半信息，你都没有体验到。千万不要买app的电子导游，便宜，但是没有用，我听了电子导游，也听了正规导游，完全不是一回事。
个园,也不知道是我不会操作还是系统问题，半句都没听上，1.5元打了水漂。
个园,景区不大，差不多一两个小时就可以游完，但门票价格实在偏高。如果加上讲解，这就对普通老百姓来说，负担就很重，建议把价格降下来，让更多老百姓能够看得起、玩得起，最终的效果也许比现在更好。
个园,一般般吧，这个讲解，与价格相符
个园,这次去把苏州园林都逛了一圈，很好
个园,非常好 便捷 速度快 景区设施齐全
个园,个园，以石笋、湖石、黄石、宣石堆叠而成的春、夏、秋、冬四季假山，是公园特色看点。两淮总盐商，应了当今游客的话，有钱就是任性！来自北方，有缘观赏了苏州几大园林，今来扬州，扬州园林，各据特色，依然值得一看。
个园,比较满意 看了竹子和园林整体还有南部住宅
个园,幽静雅致，夏季荷花盛开，出了东门可以顺道逛一下东关街。
个园,交通便利，风景优美，空气清新，景色宜人，国家AAAA级景区，鹿鼎记中韦小宝曾经去过的地方，很赞，棒棒哒！
个园,门票价格合适，环境优美！面积不是很大，两三小时就可以逛完。旁边就是关东街了。只是北门进去需要从东门出来。
个园,网上订票，快速便捷，价格实惠，景点不错，玩儿得很好，非常满意！
个园,验票快捷，作为四大园林之一，可谓是秀美江浙
个园,扬州之行在个园和何园之间选择了个园，主要由于先到苏州逛了一圈园林，有些审美疲劳，个园一大特色就是竹林，个也是形状更像竹叶而得名，事实证明不虚此行。
个园,个园挺大，要好好观赏，里面卖的旅游商品也不贵！是个非常不错的地方
个园,通过携程购买门票，价格很亲民。个园的东，中，西三路建筑比较传统，四季假山很有特点，秋季假山树木与黄山石匹配出浓浓的秋意。
个园,一家人来扬州看了个园和何园，因为都在老城区，停车位是个大问题，个园是在饭店门口吃了饭才能停的，之前我来过一次，感觉不错，这个让家人一起感受下有钱人的老宅子是啥样！
个园,扬州景点打卡，门票也不算太贵，有个长廊特别适合拍照，风景挺漂亮的，大热天在院子里逛还是不错的！值得一看！
个园,还不错，门票优惠不少，值得一去！
个园,园子不错(*?′╰╯`?)?参观得非常紧凑！
个园,感觉没有苏州园林好，景观少，后面一大片住宅。
个园,景点热闹非凡，说明大家都对这个园区的兴致很高，中国园林建筑的格局，中国建筑设计的心思，还有园主的希冀，都在布局设计中，不露声色的展现，值得一看
个园,古色古香景色不错，如果有空记得听听讲解配合着背后的故事再去看那些景色会收获不一样的感觉的。竹居多，园子不大，天热时还能有一席凉意，四人出行慢慢闲逛大概花了一小时左右，值得一看！
个园,好大，就像迷宫，反正也不贵，感觉挺值的，绿化很多，不热，都是树，假山，竹林。
个园,1）景点地址:位于江苏省扬州市广陵区盐阜东路东莞街上 。可以从北门进南门出，南门出来就是东关步行街。 开放时间:7:15-18:00(旺季);7:15-17:00(淡季) 门票价格: 旺季45.00元 淡季：30.00元 用携程等APP预订，能便宜几块钱。 2）特点：以遍植青竹而名的清代扬州盐商宅邸私家园林，内有由笋石、湖石、黄石、宜石叠成的春夏秋冬四季假山。 3）建筑布局：月洞形园门门上石额书写“个园”二字，全园分为中部花园、南部住宅、北部品种竹观赏区。 以宜雨轩为中心，沿着顺势的方向，可尽览四季秀景。园门后是春景，夏景位于园之西北，秋景在园林东北方向，冬景则在春景东边。 4）值得打卡景点： 一、四季假山 ：四个形态逼真的假山区，运用不同石料堆叠成“春、夏、秋、冬”四景，分别命以春、夏、秋、冬之称， 可以体会出“春景艳冶而如笑，夏山苍翠而如滴，秋山明净而如妆，冬景惨淡而如睡”的诗情画意。 二、万竿修竹：行走在悠长纤瘦的竹林小径，曲径通幽。园名“个”字就取了竹字的半边（竹子顶部每3片叶子形成一个“个”字） 其中，龟甲竹是园中最奇特的竹子。 总体来说，园虽不大，但处处体现出造园者的匠心独具。
个园,景色宜人，假山林立，如置画中，清新自然
个园,别有洞天，每次都以为结束了，结果还有好多值得参观的地方
个园,最近江南园林玩多了。有点审美疲劳了。反正都差不多
个园,个园是典型的江南园林风，建造的非常精致，有种小家碧玉的感觉，还挺不错的，离瘦西湖比较近，可以去逛逛。
个园,取票非常方便，大家集体出游，节省了时间
个园,蹭了个导游，园内建筑风景非常好，春夏秋冬，后花园很多当地老人晨练
个园,很不错，景区不大，也很漂亮。离东观街很近，逛完到东关街走走吃吃很好
个园,还不错，陪父母去转转，坚靠东关街，非常适合老人散散步
个园,是扬州富商的私家园林，里面有很多假山和竹子，景色漂亮，值得一来。。而且里面的屋子很多，最好跟着一个导游听讲解。。
个园,这个景点参观的人比较多，里面有点拥挤。门口还要换票才能进入，有点麻烦。
个园,园林风景漂亮 适合游玩休闲 很不错
个园,作为拍第二的景点，也算是到此一游之类的打卡地，早上去的早的话还是可以完美避开人流的，南门进走到北门，但北门只能进不能出，所以还是得走到东门或者原路走回南门才能出来
个园,黄老爷太会享受生活吧！游个园，心生羡慕！哈哈
个园,方便快捷，入园方便.真的方便呵呵
个园,个园与东关街历史文化街区相邻，内部园林构造独具匠心，四季景点和建筑让人流连忘返。美中不足的就是游客太多，置身于人海之中
个园,不需要取钱，凭二维码就可以入园，很方便，个园也是非常值得一去的好去处。
个园,我真的很喜欢这个闹中取静的地方！
个园,江南风景差不多吧，主要还是人太多了
个园,园林挺精致的，就是人实在太多太多了
个园,个园何园风格不同，一个书香门第，一个盐商土豪
个园,公园很精致，后花园很大，设计比较巧妙
个园,到扬州除了瘦西湖，个园值得一去。去步行街顺便能逛个园，携程订票非常方便。
个园,门票价格合适，一轮一轮的讲解员方便蹭听讲解，羡慕盐商有如此豪宅啊跟何园各领风骚，都不错呀。出北门就是东关街，方便
个园,位置非常不错，紧挨个园和东关街，交通便利，离其他景区也很近。东关小吃街上全是扬州当地美食和特产，夜景真的很美。前台非常热情，有问必答，下次来扬州还要住在这里。
个园,园子很好！很值得转转！在东关街上，还可以逛一下东关街！
个园,一次愉快的旅行，携程购票还既即优惠有方便，个园的风景特别精致美丽。值得一去。假山，古建筑，各种各样的竹林，太美了。
个园,预订很方便，可以在景点外的自助取票机取票，个人感觉何园比个园好，中西合璧、更精致，比较适合现代人，管理得也更好。
个园,个园里有竹林，建筑风格与苏州园林不同，携程上买票比现场买便宜几块钱
个园,本来以为只是个小园子，没想到里边很大，很漂亮，只是玩的时候下雨，有点美中不足
个园,感觉何园建筑比较有看头 个园就是假山和竹子呢
个园,comments
个园,值得去看看
个园,江南的园林都各具特色，个园不算太大，建议门口请一个导游会更了解的细节处，如果自己逛的话，可能也就错过了很多。盐商私人的园林还是非常值得一看的，只是冬天的景色稍微欠缺了一点。还好之前下过一场雪，有点雪景可以看
个园,凑合还行吧
个园,值得去看看的地方
个园,个园～扬州必打卡景点之二，原名“寿芝园”，清代盐商的宅邸，中国四大园林之一，始建于明代，至今已有近400年的历史，扬州个园与北京顾和园、承德避暑山庄和苏州拙政园并称为中国四大名园，以笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体。个人认为个园更具特色
个园,不错的景点，值得来游玩。
个园,太漂亮了！棒
个园,挺好，很值得一看
个园,在携程旅行网上订的门票，入园非常方便快捷。个园是扬州著名的园林，被誉为中国四大园林之一。其布局精巧，假山建造奇特，园景让人流连忘返，值得细细欣赏！
个园,当天买当天进园，和现场买票一个价。做好来东关街的打算后，早一天买好个园门票就有优惠了。个园以叠石见胜。初雪后来见黑瓦白雪红枫绿竹。
个园,很好的旅游体验
个园,好好好好好好好好好
个园,个园不小，可以看看
个园,很不错 值得去看看
个园,扬州打卡景点之一
个园,私人园林，有园林区和住宅区，扬州的私人园林比较多，有时间可以多逛几个，景色不错
个园,还可以，没有何园好
个园,游客不多，环境很优美，值得一逛，特别是春夏秋冬四景，在全国都是仅有的，历史底蕴很丰富，建议找一个导游讲解，能观光的更透彻
个园,说实话挺小的，作为一个单独景点逛不了很久，适合和旁边关东街一起逛
个园,瘦西湖个园比较值得些，其他不太推荐，大明寺拜佛可以去下，何园比个园小，都去意义不是很大。
个园,很好很好很好
个园,很好，很方便
个园,个园无论是建筑风格还是人文气息都特别吸引游客，总体而言环境优雅，景观不错，很有特色，特别是景区的后花园特别漂亮和秀美。点赞??
个园,就在东关街里，是我喜欢的园林，已经二刷，景致真心不错??
个园,很不错很好看 就是时间应该再推迟一点
个园,很有韵味，小而精，景色秀丽
个园,扬州个园30块的淡季门票绝对物超所值。一步一景，设计巧思。我们是从北门即后门进的，先看到的是花园和风景，最后从南门即正门出去的。春夏秋冬四十风景，在一个园子里都能看到，而且处处不同，处处精巧。一路走来，不停的赞叹设计者的眼光和审美。感觉在古代，当个让人尊敬的富人挺不容易的。一是要有钱，很多的钱，才能买的下这么大的园子；二是要一直有钱，才能把园子修起来；三十还有非常好的审美和鉴赏能力，才能往来无白丁。天呐～让我来遭这个罪吧～
个园,很不错～很有特色～竹子～进口的玻璃～要请人讲解才能更了解体会
个园,江南园林之典范
个园,风格很喜欢，很有古代艺术感
个园,有趣的园林，特别是秋景，12月初逮住秋色尾巴，美极了！
个园,个园还是挺不错的，景点很小，基本上两个小时足够了。小景点慢慢看也很有意思。看完出来就是东关街，稍微逛下看看，可以一路溜达下去～
个园,环境优美宜人，携程购票优惠多多
个园,好好好，好
个园,环境优美，景色宜人，园林密易疏难，绮丽易雅淡难，疏而不失旷，雅淡不流寒酸。是花繁草茂满园的华丽，是翠竹落英山石的雅致，是鱼戏绿波花浓的和谐，是出水芙蓉连天的古典。苏州的园景，有如持伞而过的江南少女，凌波微步，充满诗情画意的古韵。
个园,一般还可以
个园,景色优美，值得一去的景点，园林的美又存在历史的厚重感，不枉此行，位置优越，交通便利，适合拍照，一步一景，网上购票方便快捷。
个园,个园是一处典型的私家住宅园林，全园分为中部花园、南部住宅、北部品种竹观赏区。从住宅进入园林，首先看到的是月洞形园门，门上石额书写“个园”二字。园门后是春景，夏景位于园之西北，秋景在园林东北方向，冬景则在春景东边。
个园,景点还不错
个园,景点还不错
个园,不愧是四大名园之一
个园,我们是外地去扬州游览的。看网上评价很好，特意挑了去游览个园的。买票进入，刚进去游览的是起居 学堂等场所，就15分钟时间吧，朋友身体不适，就出园， 在检票口附近休息了一会，边上有其他游客说还有好多景点，和检票口的工作人员说明了情况，工作人员一副爱理不理的样子，明确表示出园了就不能再次入园了！这就是美丽的大扬州！遗憾！！
个园,很喜欢个园的庄重典雅
个园,很有江南特色的园子，里面的景色也很不错，有阁楼，有假山，只是对于票价来说，个人觉得这个园子实在有些小，一个小时足够了，而且周边不是很好停车，比较影响游玩体验
个园,非常好很不错
个园,不错不错不错不错
个园,这个季节的个园，枫叶??红透，与园林交相辉映，太美了！竹子反而不出彩。
个园,值得去看看，非常棒的景点，园子很大，很漂亮，参观的人很多，竹子长的很有特色，确实是个不错的好去处，值得打卡游玩的好地方，
个园,园子不大，说实话票价有点高
个园,瘦西湖风景很棒，五亭桥和白塔是必打卡的地方，整体来说值得慢慢游览。 信佛的朋友可以去大明寺登塔礼佛，参观鉴真纪念馆。 个园是个清代盐商的私家宅邸，豪气又不失精致。
个园,好好的好好好
个园,园子非常不错，精致中带着典雅，配得上
个园,联票便宜个几块钱，整体还可以吧，淡季来的，真的最好三四月来吧
个园,赏四季假山
个园,七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。
个园,七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。七八年起去过，带爸妈故地重游～十一假期人不少，但电子票很方便，扫码入园。
个园,值得看，四季花园景美
个园,感觉没有何园好看，但是也挺有意思的。
个园,苏州园林，大同小异
个园,门票30元，个园南门就在东关街上，可以游览过个园直接上东关街，个园比较大，景色宜人，因为是晚明期的宅子，里面的建筑偏传统中式，适合拍片。
个园,环境不错，值得游玩
个园,历史底蕴深厚，春夏秋冬花园很有特色，小巧玲珑的个园值得一去。
个园,早上第一批游客，安安静静的大宅院。现在有施工队在大屋里干活，游玩体验一般。清早，后花园里是本地的老年人锻炼。园子不大不小，主要是赏竹和看假山。假山有四五处挂牌，禁止进入。就算是一分钱一分货，增加一个见识
个园,夜游个园更能体会江南园林的情调，江南富豪曾经的园林，因为大运河，漕运，盐业等生意，江南富豪多，在政治和经济领域都有很多有威望的官商，所以也有一个基础去修建园林。 建议来扬州的看看纪录片《大运河》以及与大运河有关的纪录片。
个园,个园是心中一直想去的园子，喝着茶逛着阴天的园子～别有一番风味～心情美啊美啊美啊～哦对，还有这是还珠格格的取景地，想起来了吗？！
个园,从携程出票非常的方便，不用换纸质票，直接刷身份证入园，个园位于江苏省扬州市广陵区东北隅，盐阜东路10号，曾荣获第三批“全国重点文物保护单位”和“首批国家重点公园”称号。这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜，由两淮盐业商总黄至筠于清嘉庆23年，在原明代“寿芝园”的基础上拓建为住宅园林，个园以叠石艺术著名，笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体，被园林泰斗陈从周先生誉为“国内孤例”。个园是一处典型的私家住宅园林，全园分为中部花园、南部住宅、北部品种竹观赏区。从住宅进入园林，首先看到的是月洞形园门，门上石额书写“个园”二字。园门后是春景，夏景位于园之西北，秋景在园林东北方向，冬景则在春景东边。
个园,烟花三月下扬州，春天的扬州很美，值得一去，体验感很好哦！个园也不错
个园,非常惊喜的游园之行。比想象中更大且更精致，本来以为苏州园林才是经典，没想到扬州的园林也如此出彩。不虚此行！我会和每个想来扬州旅行的人推荐这个景点！
个园,四大园林之一，进去很无聊，景色还行和公园差不多。对历史感兴趣的可以玩一下，不然打个卡就结束了，大一学生好像免费，穷游可以推荐
个园,闹中取静的地方
个园,特地来打卡就没必要！路过情况下进去看看！暑期过去的，小朋友进去免费??
个园,个园非常大，里面像迷宫，景色宜人，非常适合情侣拍照打卡。
个园,深秋的米苍山非常值得一去。美！
个园,四大园林之一，而且是最袖珍的一个。各种景色都设置的很精妙，一步一景，一个景在不同方位看又不一样。看过《大清盐商》电视剧，感觉汪朝宗的家就是在这取得景，很有代入感。
个园,园内很干净环境设计风格不错，古建筑保存的完好值得一游
个园,挺好的，很喜欢个园，有特色
个园,故地重游。依旧景色好看。。
个园,非常好??????
个园,携程购票十分便捷，老人半价，15元/人，帮助老人在线买好票，送到门口，老人直接入园，方便快捷！
个园,江南园林，非常好看。 干干净净，空气清新。 亭台楼阁，小桥流水。 处处是景，处处如画。 特意去了卫生间，非常干净。 东关街也有入口，闹中取静。
个园,快捷方便的一次体验
个园,我觉得不值
个园,好看好玩，值得一去的，推荐喜欢这种风格的可以去玩玩的，体验感不错
个园,门票小贵啊
个园,购票方便，验证便捷
个园,很好下次还想去很好下次还想去很好下次还想去很好下次还想去很好下次还想去很好下次还想去很好下次还想去很好下次还想去很好下次还想去很好下次还想去
个园,园区干净，讲解员规范
个园,停车难 转了两圈都没有停车位 人太多 被挤着被迫前行 没有导游的介绍 体会不出深层次的意义 整体上没太大感觉 孩子们对美景比较免疫 还不懂欣赏美景
个园,能不把导游震天响的扩音器给禁止了，就不能用耳机吗？好好的园林、很有特色的文创、特产、纪念品价格也合理，但都被导游震天响的扩音器弄得很烦很烦，连照片都没拍
个园,景色还不错
个园,不咋的，名不副实
个园,个园很美，是我喜欢的园林。来江南，一定要到个园来看看。喜欢个园的氛围，喜欢个园的竹林
个园,这里的四季假山真的是一绝，春夏秋冬特别有意思，还有12生肖闹春也很像，园子里面有很多竹子，所以取名为个园，是竹子的一半的意思哈
个园,就在东关街上，很方便，也很大，适合逛一圈
个园,非常精彩，从北门进去，草坪上观看扬州话曲目和舞蹈，中部亭子上有古琴演奏，南部楼阁有评弹
个园,值得一去！
个园,各方面都好
个园,值得來的地方，假山絕了
个园,个园很不错，有特色，二次打卡。美丽的扬州非常推荐大家来游玩。
个园,不及何园，主要是看竹子，胜在和东关街在一起，游玩方便，注意不要在东关街吃饭，难吃的不得了
个园,绝对的超级值，感觉比苏州的园林还好
个园,典雅的园子 出南门就是东关街 顺便逛了两个地方
个园,个园景色很美，但还需要维护与开发。
个园,一定要看完各种讲解再去才有意义，要不然就是跟看大马路没啥区别。，大户人家的即视感，里面竹子，太湖石，陈设摆放，都很有讲究。
个园,第一次来，开眼了
个园,人太多，瞎逛
个园,值得去看看，特别是各种奇石，造型精妙
个园,很不错的体验。
个园,真的是很不错的园林，一步十景，特别美！古人审美和智慧都在线，非常有趣，亭台楼阁，真的值得一看！强烈推荐！位置也好，北门进，南门出，可以逛东关街和大运河！
个园,旺季门票100元，相对其他旅游城市景点，是贵的。景区景色不错
个园,非常值得大家去
个园,蹭了点讲解，看过即忘
个园,值得一去的
个园,进入个园感受到江南园林的小巧别致，一步一景，匠心独运，到处都能拍出好看的照片，幸好是淡季来，又是快到闭馆的时间，所以拍照还算不拥挤，非常值得再次参观
个园,扬州旅行的第一景点，印象颇佳，文化底蕴深厚
个园,很大值得看看
个园,非常满意，很方便使用！
个园,扬州园林好风景
个园,景观设计师的很好，值得去
个园,假山楼阁真不错，壶天自春的意境。。。盐商的旧宅如同九宫格一般，厨房比我房间都大??灶台可同时烧五个锅，果然大户人家就是不一样啊
个园,这里的风景挺漂亮的，了解了一些园区的历史古迹，不错
个园,带孩子出来游玩，个园走走很不错
个园,不错的和苏州的园林有区别，比何园小，竹子林多，很不错的，值得一看
个园,性价比高！
个园,园内竹林景色十分不错，室内设计也独具匠心，值得一去且多待慢慢体会园内风貌。
个园,园子不大，不过很精致，晚上灯光不错，里面还有现场即景表演，值得走走
个园,个园的规模太小了，游人又特别多，所以游玩体验就一般。个园出来就是东关街，和各大城市的古街巷差不多，商业化太严重了。所以也就是凑个热闹随便逛逛。
个园,园子很小，十几分钟就逛完了，景色也一般吧，相对这个票价有点贵了
个园,无需换票，扫身份证扫码都能入园～国庆期间人流量还好～能接受～无需换票，扫身份证扫码都能入园～国庆期间人流量还好～能接受～无需换票，扫身份证扫码都能入园～国庆期间人流量还好～能接受～
个园,很美很好体验感很好
个园,景色优美，环境卫生
个园,非常非常喜欢
个园,非常非常喜欢
个园,带妈妈去的 但是手机后来丢了 照片都没有了，里面景色非常好，妈妈很喜欢，就是人比较多，拍照找到无人的地方很难，竹子很美的。
个园,方便 快捷
个园,风景优美！
个园,不错，取票很方便，里面风景很好，也很不错！！！！！！！！！！
个园,来到扬州第一个去的景点就是个园。走马观花地转了一圈，中间间断地听导游讲解了一些内容，对个园了解个皮毛。园子很精致漂亮，也很气派，值得一看。
个园,个园整个园林设计颇有艺术特色，四季假山也体现了设计师的别致艺术，众多的中式房屋设计也显得古典高雅，的确是中国四大明园之一，值得观看。
个园,非常值得去 感觉园里很美 假山 竹子 树 很适合拍照打卡 出来就是东关街和彩衣街 各种小吃 小商品 可以逛一圈逛
个园,白天夜场各有特色，值得一看
个园,春夏秋冬四景有特色，白天夜场都值得一看
个园,很满意，以后有机会还会去
个园,久负盛名的个园是一座清代扬州盐商的私人宅邸。它不仅贵为中国古代四大园林之一，更是中国古典园林艺术的杰作。比邻市中心，交通非常便利，很多公交线路均可直达。
个园,久负盛名的个园是一座清代扬州盐商的私人宅邸。它不仅贵为中国古代四大园林之一，更是中国古典园林艺术的杰作。比邻市中心，交通非常便利，很多公交线路均可直达。
个园,过了润扬大桥就是扬州，直接前往个园，江南名园得风范得以充分展示，假山池塘竹林伴着桂花香，非常惬意。门口有卖扬大网红酸奶，可以尝尝，最喜欢茉莉花味。
个园,这个园子溜达很舒服 环节幽静 惬意 休闲旅游好去处 离东关街历史老街很近 体会一下不一样的休闲感受 慢节奏的散步游玩 历史老街就在个园南门 街上小吃很多 边走边品尝
个园,十几年前来过个园子，印象最深的就是那些竹子，这次再逛，游客比当年多了太多，尽管不是什么旅游旺季也不是休息日节假日，但还是觉得有些乱糟糟的，而且很多当初可以上去的假山石都禁止上去了，应该是出于安全性的考虑，略有遗憾，不过整体还算不错，基本满意。
个园,园林景色很不错的，有自己独特的风格，春夏秋冬石别具一格！门票价格还可以接受吧，小朋友免费。就是别赶节假日去，人真是太多了！
个园,景是真的不错
个园,园子不太大，很多休息地方。风景不错
个园,中国江南园林的一个颇具特色的园子，以山石竹木构成春夏秋冬四季景色，可谓匠心独运，留连其中欣赏美景，领略中国传统优秀文化之精妙。
个园,值得去溜达溜达
个园,还可以，园区不大，春夏秋冬景观挺有寓意的，就是价格有点小贵。
个园,来到这里体验到了什么是深宫大院
个园,扬州有多处古代园林私宅，个园是代表，过去的达官贵人尽其所能营建的豪华宅院，用各种草木土石组合搭建反映四季的景观，大小道路四通八达，感受能工巧匠的精奇之思
个园,还不错，花园很大也很美
个园,来扬州时间比较短，选择了一个景点逛，因为想去东关街，这里跟东关街比较近，就可以一起逛了。整体来说不虚此行，这里是清代盐商黄至筠的府邸，里面亭台楼阁，竹林奇巧，非常漂亮～
个园,非常美，适合带老人慢慢参观。景区内人不少，但不拥挤，拍照很出片。里面很多穿汉服的小姐姐，婚纱照也不少哦。外面吃饭的地方也很多，
个园,有名的园子，特地过来的，周末人很多，提前在网上买了票，假山很多，小亭子看着很有意境，果然还是以前的人会享受，风景真是不错～～
个园,春山，夏山，秋山，冬山，形象逼真，种类繁多的竹子长势茂盛，空气很好。
个园,扬州第一站，从扬州东坐游3直达个园门口，挨着东关街，虽然个园不大，仔细逛逛也得一个多小时，平日这里的游客也不少，小园子设计巧妙，假山，竹林，池塘……无缝衔接，充分利用有限空间。
个园,园林总体感觉很好
个园,用黄石、湖石等春、夏、秋、冬四季假山独具一格，满园青青的各种品种竹子非常养眼，个园的房屋也非常棒，盐商巨富真是一个会享受的人啊！
个园,景致一般 必须配合讲解 要不然更显寡淡 还是去北门隔壁搓澡馆体验一下吧
个园,环境不错，值得一看
个园,很好，继续去
个园,景色很美，山石叠起，错落，绿竹挺拔翠绿，天然氧吧。
个园,个园的设计有很多商贾的元素在，非常有扬州商人的地方特色，去了绝对不亏
个园,非常满意??
个园,不错风景很好
个园,值得一去。
个园,个园挺好的，我很喜欢红枫和竹子，孩子比较喜欢夜游的节目，三天去了四次，下次来扬州还会来的。个人感觉园子比较好，前面住宅区一般吧！
个园,个园不错，孩子喜欢，夜游两次，日游两次一共去了四次
个园,非常好非常棒。
个园,节假日人太多
个园,环境好，不过更适合请个讲解员！
个园,精致的江南园林
个园,精致的江南园林
个园,相当不错，值得一看！感觉比苏州园林还好，当然，个人观点，仅供参考啦！
个园,就是买当天门票没有优惠有点不开心，为什么不给优惠，真得非常伤心??
个园,值得一看，四季后花园很美，就在东关街里（南门），有北门的，建议没拿行礼的驴友，可以选择从北门进，南门出，就可以直接逛东关街了
个园,挺好的，不错
个园,傍晚快闭园时间去的个园，然而收获了不一样的美好体验。 人少空旷的个园，尤其有园林的意境。一间一间慢慢逛过去，走走停停，假山旁坐坐，意犹未尽、叹为观止。
个园,很美的园林，意犹未尽，假期和家人一起去的，但是体验感也不错，里面的景色很宜人，拍照打卡最佳，在里面游玩了大概一个多小时呢
个园,很快捷 方便
个园,非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！非常优美！
个园,人太多 没地方停车
个园,值得听（蹭）讲解，非常棒！
个园,个园景区没有问题，风景很美，园林也很值得一去，评价中不好的部分与美丽的园林无关！ 差评是给携程的，订单需要发票，必须由供应商开具，跟线上客服联系了4天，反馈了六七次，线上客服一开始说加急第二天开好，后来回复帮您催了，就是4天了没有任何结果，也不知道开个发票是否跟搞科研一样，目前到了什么进度？ 在此同时有电话回复的三位专员，分别一种说法：第一次10.5说供应商连电话都打不通，打不通我怎么办，你们的供应商；10.6第二次电话客服说1-3天开好；10.7已经到正常上班了，客服又来电话了，说发邮件给供应商了，供应商电话还打不通，简直无语。 如果有需要发票的朋友，建议在景区门口或者*团购买吧（开发票又快又好，秒出）。当时在携程买是为了方便直接入园，没有想到闹出这么多麻烦。避雷吧！
个园,环境还可以
个园,园子很大 很有看头
个园,价格不贵适合携家人一起感受一下四大名园之一的个园，好停车。
个园,价格不贵适合携家人一起感受一下四大名园之一的个园，好停车。
个园,景点很好，就是在携程上买的开不了发票，给的号码给错了，携程客服也联系不上。
个园,二刷个园，真的很喜欢这种南方园林，郁郁葱葱的竹子和亭台楼榭，随手一拍都是大片。如果条件允许，可以找个导游讲解一下，这样会更深刻的去了解
个园,不错，门票贵了点
个园,不错 各种竹子 假山 孩子也很喜欢看
个园,典型江南庭园！
个园,风景不错，适合游览！
个园,风景不错，适合游览
